id,popularity,budget,revenue,original_title,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
243938,0.6611630000000001,14000000,12314651,Hot Tub Time Machine 2,Comedy,2015-02-20,244,5.0,2015,12879994.3328024,11329473.935031401
86835,0.654335,0,0,Knight of Cups,Romance|Drama,2015-09-10,101,5.7,2015,0.0,0.0
254905,0.654046,4000000,143101,Manglehorn,Drama,2015-06-03,35,5.0,2015,3679998.38080071,131652.86207274
309242,0.649628,0,0,Mississippi Grind,Drama,2015-07-04,74,5.7,2015,0.0,0.0
332502,0.644786,0,0,400 Days,Mystery|Science Fiction|Thriller,2015-10-29,98,4.2,2015,0.0,0.0
286192,0.640151,0,0,Lava,Animation|Comedy|Family|Fantasy|Music,2015-06-19,298,7.3,2015,0.0,0.0
284674,0.638556999999999,0,0,Air,Thriller|Science Fiction,2015-08-14,135,4.7,2015,0.0,0.0
360055,0.633608,0,0,Riot,Action,2015-09-27,11,5.0,2015,0.0,0.0
352179,0.629560999999999,0,0,Septembers of Shiraz,Drama|Thriller,2015-09-15,14,5.9,2015,0.0,0.0
246127,0.607124,0,8034,Every Thing Will Be Fine,Drama,2015-04-02,44,5.1,2015,0.0,7391.27674783823
338676,0.606113,0,0,Extinction,Drama|Horror|Science Fiction,2015-08-07,135,5.3,2015,0.0,0.0
330982,0.604928,0,0,The Childhood of a Leader,Mystery|Drama|Horror,2015-09-02,25,3.6,2015,0.0,0.0
232572,0.602165,8000000,35991087,A Walk in the Woods,Drama|Adventure|Comedy,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143
112454,0.599751,0,0,Clown,Horror,2015-03-02,182,5.2,2015,0.0,0.0
243940,0.599655,3300000,64110728,The Lazarus Effect,Thriller|Horror,2015-01-29,327,4.9,2015,3035998.66416058,58981843.80798871
321528,0.589472,0,0,Batman vs. Robin,Action|Adventure|Animation,2015-04-14,142,6.8,2015,0.0,0.0
317744,0.586735,8000000,0,Careful What You Wish For,Thriller,2015-05-06,57,5.4,2015,7359996.76160142,0.0
300792,0.584363,0,0,Racing Extinction,Adventure|Documentary,2015-01-24,36,7.8,2015,0.0,0.0
239573,0.577814,35000000,14431253,Unfinished Business,Comedy,2015-03-05,241,4.9,2015,32199985.8320062,13276746.918231301
167810,0.570743999999999,2000000,45431,Lost River,Fantasy|Thriller,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392
319075,0.569443,0,0,Cobain: Montage of Heck,Music|Documentary,2015-03-23,197,7.5,2015,0.0,0.0
316042,0.561032,0,0,Hyena Road,War|Drama,2015-10-09,29,5.7,2015,0.0,0.0
334527,0.560743999999999,7000000,0,Criminal Activities,Thriller|Crime|Drama,2015-11-20,67,5.9,2015,6439997.16640124,0.0
300153,0.560423,12000000,0,Life,Drama,2015-07-24,75,5.9,2015,11039995.1424021,0.0
228203,0.553238,0,45710059,"McFarland, USA",Drama,2015-02-20,139,7.4,2015,0.0,42053235.776576206
332704,0.5485869999999989,0,0,Backtrack,Horror|Mystery,2015-07-25,52,5.4,2015,0.0,0.0
278236,0.5478270000000001,0,0,X+Y,Drama,2015-03-13,133,6.0,2015,0.0,0.0
276839,0.546458,3000000,0,Home Sweet Hell,Drama|Comedy,2015-03-13,136,4.9,2015,2759998.78560053,0.0
326215,0.542568,6000000,0,Ooops! Noah is Gone...,Animation|Adventure|Comedy,2015-04-09,50,5.7,2015,5519997.57120106,0.0
363689,0.5327,0,0,The Unspoken,Thriller|Horror,2015-10-24,10,4.1,2015,0.0,0.0
318256,0.532239,0,0,Hot Girls Wanted,Documentary,2015-05-29,158,5.9,2015,0.0,0.0
299245,0.532205,100000,42664410,The Gallows,Horror|Thriller,2015-07-10,247,5.0,2015,91999.95952001779,39251239.9294544
333344,0.52985,0,0,Dirty Weekend,Drama|Comedy,2015-09-04,12,4.8,2015,0.0,0.0
357096,0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,Horror|Thriller,2015-10-09,100,5.0,2015,0.0,0.0
309299,0.526642,0,0,Experimenter,History|Drama,2015-10-16,94,6.9,2015,0.0,0.0
314385,0.524315,10000000,3334927,By the Sea,Drama|Romance,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214
333596,0.52025,0,0,Woodlawn,Drama,2015-10-16,32,6.8,2015,0.0,0.0
361042,0.516954,0,0,The Hollow,Horror|TV Movie,2015-10-24,19,5.1,2015,0.0,0.0
353686,0.515401,0,0,Visions,Thriller|Horror,2015-08-28,67,5.5,2015,0.0,0.0
318954,0.514735,0,1236094,Beyond the Mask,Action,2015-04-06,13,6.2,2015,0.0,1137205.97962936
289191,0.513386,0,0,I Am Here,Drama|Thriller,2015-06-12,18,4.0,2015,0.0,0.0
324333,0.50732,0,0,Wild Horses,Crime|Drama,2015-06-05,16,4.1,2015,0.0,0.0
252164,0.5048279999999989,0,0,Pressure,Drama|Thriller,2015-06-04,29,5.0,2015,0.0,0.0
360784,0.5024890000000001,0,0,Hidden,Thriller|Horror,2015-09-15,96,6.5,2015,0.0,0.0
336313,0.49726499999999996,0,157768,Hell & Back,Fantasy|Comedy|Animation,2015-10-02,47,4.3,2015,0.0,145146.496135541
240483,0.48635100000000003,21000000,0,Robot Overlords,Adventure|Science Fiction|Action,2015-01-29,63,4.9,2015,19319991.4992037,0.0
321494,0.482422,0,0,The Man with the Iron Fists 2,Action,2015-03-10,43,4.7,2015,0.0,0.0
353595,0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Action|Adventure|Animation|Family,2015-08-25,17,6.8,2015,0.0,0.0
360603,0.47634099999999996,0,0,Crown for Christmas,TV Movie,2015-11-27,10,7.6,2015,0.0,0.0
264337,0.475473,0,0,Spare Parts,Action|Drama|Family,2015-01-16,38,6.6,2015,0.0,0.0
289716,0.474788,0,0,The World Made Straight,Drama,2015-01-09,13,5.8,2015,0.0,0.0
296065,0.47462600000000005,0,0,Last Shift,Horror|Thriller,2015-10-06,77,5.6,2015,0.0,0.0
337029,0.473344,0,0,Frankenstein,Horror|Thriller,2015-11-03,14,4.5,2015,0.0,0.0
317952,0.471393,0,0,Cartel Land,Drama|Documentary,2015-07-03,112,7.5,2015,0.0,0.0
325358,0.471091,20000000,0,Superfast!,Comedy,2015-03-05,60,4.4,2015,18399991.9040035,0.0
272548,0.470991,0,0,Moonwalkers,Comedy,2015-03-14,53,6.0,2015,0.0,0.0
340275,0.470124,0,0,Chi-Raq,Music|Drama|Crime|Comedy,2015-12-04,33,5.9,2015,0.0,0.0
309887,0.467556,5300000,0,Bad Asses on the Bayou,Comedy|Action,2015-03-06,24,5.8,2015,4875997.85456094,0.0
302429,0.465707,0,13603453,Strange Magic,Music|Animation|Family|Fantasy,2015-01-23,68,6.1,2015,0.0,12515171.2533246
253331,0.46208999999999995,9000000,21571189,Black or White,Drama,2015-01-30,72,6.7,2015,8279996.356801599,19845485.147986498
293771,0.45959700000000003,0,0,Dead Rising,Horror|Science Fiction,2015-03-27,82,4.9,2015,0.0,0.0
323373,0.454151,0,0,Deathgasm,Comedy|Horror,2015-08-28,83,6.5,2015,0.0,0.0
323027,0.45293900000000004,0,0,Justice League: Gods and Monsters,Action|Animation|Fantasy,2015-07-28,99,6.9,2015,0.0,0.0
297806,0.45087200000000005,13000000,1646788,I Saw the Light,Drama|Music,2015-09-11,19,5.6,2015,11959994.737602301,1515044.29338051
253626,0.45016000000000006,0,316472,Good Kill,Action|Drama|Thriller,2015-04-09,132,5.7,2015,0.0,291154.11189219
354251,0.44426499999999997,0,0,Southbound,Fantasy|Thriller|Horror|Science Fiction,2015-09-17,73,6.0,2015,0.0,0.0
329637,0.444193,0,0,Star Trek: Renegades,Action|Science Fiction|Adventure|Fantasy,2015-08-01,31,4.1,2015,0.0,0.0
257444,0.443525,0,0,The Boy,Thriller|Drama|Horror,2015-08-14,22,6.1,2015,0.0,0.0
355338,0.44283500000000003,0,0,Riley's First Date?,Animation|Family,2015-11-03,137,7.3,2015,0.0,0.0
271736,0.44242700000000007,0,3286448,The Program,Drama,2015-09-16,107,5.9,2015,0.0,3023530.82964643
309581,0.442067,0,0,Lila & Eve,Thriller|Drama,2015-07-31,78,5.2,2015,0.0,0.0
293970,0.441882,0,0,The Final Girls,Horror|Comedy,2015-10-09,211,6.6,2015,0.0,0.0
279690,0.441402,0,0,He Never Died,Thriller|Horror|Comedy|Drama,2015-03-17,65,6.3,2015,0.0,0.0
364067,0.43959799999999893,0,0,A Very Murray Christmas,Comedy|Music,2015-12-04,101,5.4,2015,0.0,0.0
318922,0.438409,0,0,Kill Your Friends,Thriller|Comedy|Crime,2015-11-06,54,5.5,2015,0.0,0.0
335077,0.43708800000000003,0,0,Battle For SkyArk,Family|Science Fiction|Action|Adventure,2015-05-18,18,3.5,2015,0.0,0.0
266639,0.43558199999999997,5000000,2333684,Jem and the Holograms,Drama|Music|Adventure|Fantasy,2015-10-22,69,5.7,2015,4599997.97600089,2146988.33532513
274504,0.43307299999999893,0,0,The Adderall Diaries,Thriller|Action|Drama,2015-04-16,23,4.8,2015,0.0,0.0
244316,0.429892,10000000,0,Grizzly,Action|Horror|Thriller,2015-02-27,35,5.0,2015,9199995.95200178,0.0
352208,0.427116,0,0,Where to Invade Next,Documentary,2015-12-23,67,7.2,2015,0.0,0.0
283587,0.424813,6000000,90777,Beasts of No Nation,Drama|War,2015-09-11,306,7.5,2015,5519997.57120106,83514.8032534865
311539,0.42316099999999995,0,0,A Christmas Horror Story,Horror,2015-10-02,56,5.6,2015,0.0,0.0
277713,0.42178999999999994,0,0,Sunset Song,Drama,2015-12-04,19,7.1,2015,0.0,0.0
347945,0.429756,0,4505,Synchronicity,Thriller|Mystery|Science Fiction,2015-07-22,45,5.3,2015,0.0,4144.5981763767995
363483,0.417191,0,0,12 Gifts of Christmas,Family|TV Movie,2015-11-26,12,6.3,2015,0.0,0.0
344854,0.415041,0,0,The Pack,Thriller|Horror,2015-08-05,15,5.5,2015,0.0,0.0
234212,0.41491300000000003,3000000,3387000,Demonic,Thriller|Horror,2015-02-12,91,5.0,2015,2759998.78560053,3116038.628943
354220,0.370258,0,0,The Girl in the Photographs,Crime|Horror|Thriller,2015-09-14,10,4.7,2015,0.0,0.0
283596,0.41287700000000005,0,0,The Legend of Barney Thomson,Thriller|Drama|Comedy,2015-07-24,21,5.7,2015,0.0,0.0
250225,0.41250299999999995,1000000,0,The Duke of Burgundy,Drama,2015-01-23,58,5.8,2015,919999.595200178,0.0
307479,0.40969799999999995,0,0,88,Thriller|Action,2015-01-06,20,4.4,2015,0.0,0.0
339145,0.405095,0,0,The Girl in the Book,Drama,2015-06-13,23,6.2,2015,0.0,0.0
323660,0.404511,0,0,Avengers Grimm,Fantasy|Action|Adventure,2015-03-17,23,3.8,2015,0.0,0.0
308638,0.40223600000000004,447524,771317,The D Train,Drama|Comedy,2015-05-08,47,4.2,2015,411721.89884236397,709611.327771015
359983,0.250209,0,0,The Lion Guard: Return of the Roar,Family|TV Movie|Animation,2015-11-22,48,5.9,2015,0.0,0.0
300155,0.399947,0,228136,A Royal Night Out,Thriller|Romance|Drama,2015-05-14,42,6.2,2015,0.0,209885.027650587
328595,0.398982,0,0,Parallels,Science Fiction|Action,2015-03-01,92,6.1,2015,0.0,0.0
327528,0.396791,0,830129,Born to Be Blue,Drama|Music,2015-09-13,16,6.8,2015,0.0,763718.3439639279
329540,0.394466,1950000,0,The Marine 4: Moving Target,Thriller|Action,2015-04-10,35,5.7,2015,1793999.21064034,0.0
306964,0.393642,0,0,Tales of Halloween,Horror,2015-10-16,74,5.3,2015,0.0,0.0
360387,0.39356599999999997,1000000,0,Blunt Force Trauma,Adventure|Action,2015-10-05,23,4.4,2015,919999.595200178,0.0
362185,0.391326,0,0,Operator,Thriller|Action|Drama,2015-08-21,16,5.4,2015,0.0,0.0
94365,0.386529,0,0,The Human Centipede 3 (Final Sequence),Horror,2015-05-22,75,3.5,2015,0.0,0.0
241855,0.38340599999999997,0,49970,Spring,Horror|Romance|Science Fiction,2015-03-20,110,6.5,2015,0.0,45972.3797721529
322518,0.383183,0,0,The Intruders,Thriller,2015-02-24,26,4.9,2015,0.0,0.0
291272,0.382997,0,0,We Are Still Here,Horror,2015-06-05,91,5.5,2015,0.0,0.0
324963,0.7128899999999989,0,0,Monster High: Haunted,Animation|Family|Fantasy,2015-03-02,11,7.0,2015,0.0,0.0
342927,0.378836,0,0,3-Headed Shark Attack,Science Fiction|Action|Horror,2015-07-20,15,3.8,2015,0.0,0.0
361159,0.37668,0,0,Navy Seals vs. Zombies,Horror|Action,2015-10-08,24,3.3,2015,0.0,0.0
365805,0.411416,0,0,Wrecker,Thriller|Action|Horror,2015-11-06,12,3.6,2015,0.0,0.0
351964,0.37485300000000005,0,0,The Escort,Comedy|Romance,2015-06-15,41,5.9,2015,0.0,0.0
362057,0.37288899999999997,0,0,Martyrs,Drama|Horror|Thriller,2015-12-31,43,5.0,2015,0.0,0.0
137333,0.371145,0,0,Uncanny,Thriller|Drama|Science Fiction,2015-01-31,21,6.1,2015,0.0,0.0
317198,0.370148,0,0,Bad Hair Day,TV Movie|Adventure|Comedy,2015-02-13,21,6.5,2015,0.0,0.0
57876,0.369529,5000000,0,Area 51,Horror|Thriller|Science Fiction,2015-05-15,82,4.4,2015,4599997.97600089,0.0
339533,0.369108,0,0,San Andreas Quake,TV Movie|Action|Science Fiction,2015-05-19,60,3.7,2015,0.0,0.0
277546,0.36817,6000000,0,The Runner,Drama,2015-08-07,35,4.8,2015,5519997.57120106,0.0
308457,0.367617,0,0,Advantageous,Science Fiction|Drama|Family,2015-06-23,29,6.4,2015,0.0,0.0
306482,0.36743400000000004,0,0,Partisan,Thriller|Drama,2015-01-25,16,5.8,2015,0.0,0.0
362105,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy|Horror,2015-09-29,22,7.2,2015,4047998.21888078,0.0
245846,0.36590100000000003,10000000,17472,Strangerland,Drama|Thriller,2015-07-01,48,5.0,2015,9199995.95200178,16074.2329273375
330112,0.329164,0,0,Ashby,Drama|Romance|Comedy,2015-04-19,104,5.9,2015,0.0,0.0
322766,0.35982600000000003,0,0,Beautiful & Twisted,Crime|Drama|Thriller,2015-01-31,21,5.4,2015,0.0,0.0
361931,0.35765399999999997,0,0,Ronaldo,Documentary,2015-11-09,80,6.5,2015,0.0,0.0
318224,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,Documentary,2015-01-25,186,7.8,2015,0.0,0.0
309503,0.357567,0,0,Zipper,Thriller|Drama,2015-08-28,30,5.5,2015,0.0,0.0
348811,0.35651900000000003,0,0,War Pigs,War|Action,2015-08-03,26,4.9,2015,0.0,0.0
310135,0.354624,0,0,Turbo Kid,Adventure|Action|Comedy|Science Fiction,2015-08-14,136,6.6,2015,0.0,0.0
355111,0.350858,0,0,Barbie in Rock 'N Royals,Animation|Music|Family,2015-08-13,17,6.3,2015,0.0,0.0
335866,0.350599,0,0,Circle,Drama|Horror|Science Fiction|Thriller,2015-10-02,167,6.1,2015,0.0,0.0
295592,0.348306,0,16661077,Monkey Kingdom,Animation|Documentary,2015-04-17,39,6.3,2015,0.0,15328184.095599
335970,0.34779699999999997,0,0,Joe Dirt 2: Beautiful Loser,Comedy,2015-07-16,23,4.2,2015,0.0,0.0
366142,0.344994,0,0,Minions: The Competition,Animation,2015-11-04,16,5.9,2015,0.0,0.0
310121,0.344549,0,7449681,I'll See You in My Dreams,Drama|Comedy,2015-05-15,39,6.2,2015,0.0,6853703.50437045
361263,0.34253,0,0,Jesse Stone: Lost in Paradise,Drama|TV Movie|Crime|Mystery,2015-10-18,10,5.6,2015,0.0,0.0
324308,0.5740310000000001,0,494506,Steve Jobs: The Man in the Machine,Documentary,2015-08-07,110,6.2,2015,0.0,454945.31982405897
326923,0.33929699999999996,0,0,Babysitter's Black Book,Drama|TV Movie,2015-02-21,18,5.9,2015,0.0,0.0
356842,0.5114310000000001,0,0,The Ones Below,Thriller,2015-10-14,33,5.9,2015,0.0,0.0
339530,0.336453,0,0,Tremors 5: Bloodlines,Science Fiction|Action|Horror,2015-10-06,47,5.1,2015,0.0,0.0
331190,0.336107,2000000,2801508,Captive,Crime|Drama|Thriller,2015-09-17,55,5.7,2015,1839999.19040035,2577386.22595006
301729,0.335941,0,0,Terminus,Science Fiction|Thriller|Fantasy,2015-01-30,39,4.6,2015,0.0,0.0
395883,0.333656,0,0,Andron,Action|Science Fiction,2015-11-08,24,4.7,2015,0.0,0.0
356300,0.332921,0,0,How to Plan an Orgy in a Small Town,Comedy,2015-09-19,17,4.7,2015,0.0,0.0
218784,0.330968,0,70958,Freaks of Nature,Science Fiction|Comedy|Horror,2015-10-30,78,5.6,2015,0.0,65281.3312762142
310137,0.330484,0,0,Reversal,Thriller|Horror,2015-06-26,54,5.4,2015,0.0,0.0
342917,0.329776,0,0,Batman Unlimited: Monster Mayhem,Action|Animation|Family,2015-08-18,30,6.1,2015,0.0,0.0
79698,0.32910900000000004,27000000,0,The Lovers,Action|Adventure|Science Fiction|Romance,2015-02-13,22,4.6,2015,24839989.0704048,0.0
337960,0.327373,0,0,Holding the Man,Drama,2015-08-27,43,7.9,2015,0.0,0.0
296130,0.32706599999999997,0,0,Harbinger Down,Science Fiction|Horror,2015-08-07,32,4.2,2015,0.0,0.0
327418,0.32705,0,0,Batman Unlimited: Animal Instincts,Action|Animation|Family,2015-05-12,39,5.8,2015,0.0,0.0
246133,0.324666,0,0,Entertainment,Drama|Comedy,2015-08-11,11,4.0,2015,0.0,0.0
328869,0.324515,0,0,Meadowland,Drama,2015-10-16,17,6.4,2015,0.0,0.0
308032,0.324,0,643557,The Stanford Prison Experiment,Thriller|Drama,2015-07-17,135,6.8,2015,0.0,592072.179488241
329829,0.39018800000000003,0,0,The Girl King,Drama|History|Romance,2015-12-11,12,6.1,2015,0.0,0.0
330544,0.322653,0,0,Bessie,Drama|Music|TV Movie,2015-05-16,21,5.9,2015,0.0,0.0
299551,0.32264,0,0,The Atticus Institute,Horror,2015-01-20,92,5.3,2015,0.0,0.0
207270,0.30035,0,0,The Hoarder,Thriller|Horror,2015-05-21,24,4.2,2015,0.0,0.0
307946,0.318459,0,0,I Smile Back,Drama,2015-10-23,25,5.7,2015,0.0,0.0
356905,0.315196,0,0,Oddball,Family|Adventure,2015-09-17,15,6.1,2015,0.0,0.0
318279,0.31419899999999895,0,2334228,Meru,Adventure|Documentary,2015-01-25,42,6.9,2015,0.0,2147488.81510492
345637,0.422901,0,0,Sanjay's Super Team,Animation,2015-11-25,47,6.9,2015,0.0,0.0
284286,0.307395,0,3447633,Learning to Drive,Romance|Comedy|Drama,2015-08-06,44,5.9,2015,0.0,3171820.96439877
340816,0.30591599999999997,0,0,Christmas Eve,Romance|Comedy,2015-12-04,11,5.8,2015,0.0,0.0
206197,0.30247399999999997,0,0,The Sisterhood of Night,Mystery|Drama|Thriller,2015-04-10,25,6.6,2015,0.0,0.0
331446,0.30134299999999997,0,0,Sharknado 3: Oh Hell No!,TV Movie|Horror|Science Fiction,2015-07-22,68,4.5,2015,0.0,0.0
351901,0.300128,0,0,12 Rounds 3: Lockdown,Action|Thriller,2015-09-11,18,4.5,2015,0.0,0.0
357681,0.198522,0,0,Hitting the Apex,Documentary,2015-09-02,14,8.0,2015,0.0,0.0
333657,0.299427,0,4444,Club Life,Drama,2015-05-29,12,6.3,2015,0.0,4088.47820106959
336845,0.298861,0,0,Cleveland Abduction,Drama|Crime,2015-05-02,33,6.3,2015,0.0,0.0
343795,0.29875100000000004,5000000,4842699,90 Minutes in Heaven,Drama,2015-09-11,24,5.7,2015,4599997.97600089,4455281.1196763
294562,0.298628,0,0,Lavalantula,Horror|Science Fiction|TV Movie,2015-08-08,16,5.6,2015,0.0,0.0
306197,0.295946,0,0,Unexpected,Drama|Comedy,2015-07-24,22,5.7,2015,0.0,0.0
297556,0.40436300000000003,3500000,0,Justice League: Throne of Atlantis,Science Fiction|Action|Animation|Adventure,2015-01-27,142,6.5,2015,3219998.58320062,0.0
354743,0.26500999999999997,0,0,Lady Chatterley's Lover,Romance|Drama,2015-09-06,15,6.3,2015,0.0,0.0
157422,0.292437,0,0,The Wicked Within,Horror,2015-10-16,17,4.1,2015,0.0,0.0
316885,0.291244,0,0,Bridgend,Drama,2015-01-22,10,5.7,2015,0.0,0.0
228973,0.29042399999999996,0,0,Backcountry,Drama|Horror|Thriller,2015-03-20,75,5.8,2015,0.0,0.0
323967,0.289526,700000,0,Walter,Drama|Comedy,2015-03-13,12,5.2,2015,643999.716640124,0.0
320048,0.288598,500000,0,Ratter,Drama|Thriller|Horror,2015-01-24,57,5.2,2015,459999.797600089,0.0
359305,0.309811,0,0,An Inspector Calls,Drama|Thriller|Mystery,2015-09-13,16,7.8,2015,0.0,0.0
329004,0.28626599999999996,0,0,The Survivalist,Drama|Science Fiction|Thriller,2015-04-15,44,6.4,2015,0.0,0.0
362180,0.28336999999999996,0,0,Don't Grow Up,Horror,2015-03-11,15,3.9,2015,0.0,0.0
343284,0.283194,2000000,0,Night Of The Living Deb,Comedy|Horror,2015-08-29,13,5.7,2015,1839999.19040035,0.0
243752,0.282237,0,0,No Stranger Than Love,Romance|Comedy,2015-04-30,13,4.1,2015,0.0,0.0
291866,0.280878,0,0,The Hive,Horror|Science Fiction|Thriller,2015-09-14,15,5.5,2015,0.0,0.0
330127,0.27858299999999997,0,0,Back in Time,History|Documentary|Family,2015-10-20,69,5.8,2015,0.0,0.0
323694,0.277844,0,0,Nina Forever,Horror|Comedy|Romance,2015-03-14,27,4.8,2015,0.0,0.0
334028,0.277613,0,0,Some Kind Of Hate,Horror,2015-05-02,19,3.9,2015,0.0,0.0
354924,0.277035,1000000,0,The Dead Room,Horror|Thriller,2015-10-01,16,4.6,2015,919999.595200178,0.0
368256,0.272995,0,0,Condemned,Horror,2015-11-13,16,3.7,2015,0.0,0.0
324291,0.270842,0,0,Night Owls,Drama|Comedy,2015-03-15,10,7.1,2015,0.0,0.0
347847,0.270786,0,0,The Sand,Science Fiction|Horror,2015-08-28,10,3.9,2015,0.0,0.0
295490,0.171829,0,0,Digging for Fire,Drama,2015-08-21,35,4.9,2015,0.0,0.0
253406,0.264997,0,0,Ten Thousand Saints,Music|Comedy|Drama,2015-08-14,28,6.0,2015,0.0,0.0
291865,0.261932,0,0,From the Dark,Horror,2015-04-14,22,6.1,2015,0.0,0.0
334531,0.26171700000000003,20000000,0,My All American,Drama,2015-11-13,19,6.9,2015,18399991.9040035,0.0
324803,0.26004499999999997,0,0,Hangman,Thriller,2015-03-14,14,3.9,2015,0.0,0.0
339355,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,Comedy,2015-06-05,12,5.3,2015,0.0,0.0
309304,0.259794,600000,7087452,Grandma,Drama|Comedy,2015-06-04,81,5.6,2015,551999.757120106,6520452.97100069
